"game_id","home_team","away_team","period","남은초","경과초","이벤트","선수","팀","홈마진","wp_home","알바노슛","버저비터"
"S47G01N97","원주 DB","서울 SK",3,0,1800,"교체OUT","김형빈","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",3,0,1800,"교체OUT","안영준","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",3,0,1800,"교체OUT","김낙현","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","강상재","원주 DB",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","이선 알바노","원주 DB",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","정효근","원주 DB",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","헨리 엘런슨","원주 DB",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","이유진","원주 DB",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","자밀 워니","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","알빈 톨렌티노","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","김형빈","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","안영준","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","김낙현","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"쿼터시작",NA,NA,-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체OUT","자밀 워니","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","대릴 먼로","서울 SK",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체OUT","이유진","원주 DB",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,600,1800,"교체IN","박인웅","원주 DB",-4,0.307,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,579,1821,"2점 성공","김형빈","서울 SK",-4,0.304,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,579,1821,"어시스트","알빈 톨렌티노","서울 SK",-6,0.225,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,556,1844,"3점 실패","강상재","원주 DB",-6,0.235,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,554,1846,"code_218",NA,"원주 DB",-6,0.235,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,544,1856,"3점 성공","헨리 엘런슨","원주 DB",-6,0.233,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,544,1856,"어시스트","이선 알바노","원주 DB",-3,0.362,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,528,1872,"2점 성공","알빈 톨렌티노","서울 SK",-3,0.341,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,528,1872,"어시스트","대릴 먼로","서울 SK",-5,0.253,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,507,1893,"2점 실패","헨리 엘런슨","원주 DB",-5,0.266,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,505,1895,"수비리바","안영준","서울 SK",-5,0.265,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,496,1904,"2점 성공","안영준","서울 SK",-5,0.246,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,477,1923,"code_214","강상재","원주 DB",-7,0.167,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,476,1924,"code_212","김낙현","서울 SK",-7,0.166,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,473,1927,"code_227","강상재","원주 DB",-7,0.165,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,459,1941,"2점 실패","안영준","서울 SK",-7,0.162,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,458,1942,"수비리바","이선 알바노","원주 DB",-7,0.162,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,444,1956,"code_215","안영준","서울 SK",-7,0.158,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,444,1956,"자유투부여",NA,"서울 SK",-7,0.158,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,444,1956,"자유투 성공","이선 알바노","원주 DB",-7,0.172,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,444,1956,"자유투 성공","이선 알바노","원주 DB",-6,0.21,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,421,1979,"code_215","박인웅","원주 DB",-5,0.246,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,421,1979,"자유투부여",NA,"원주 DB",-5,0.246,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,421,1979,"자유투 성공","알빈 톨렌티노","서울 SK",-5,0.228,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,420,1980,"자유투 실패","알빈 톨렌티노","서울 SK",-6,0.187,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,420,1980,"수비리바","헨리 엘런슨","원주 DB",-6,0.187,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,402,1998,"2점 실패","헨리 엘런슨","원주 DB",-6,0.198,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,401,1999,"수비리바","대릴 먼로","서울 SK",-6,0.198,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,401,1999,"파울","정효근","원주 DB",-6,0.182,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,401,1999,"자유투부여",NA,"원주 DB",-6,0.182,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,401,1999,"교체OUT","안영준","서울 SK",-6,0.182,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,401,1999,"교체IN","김명진","서울 SK",-6,0.182,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,389,2011,"3점 실패","김낙현","서울 SK",-6,0.178,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,388,2012,"수비리바","정효근","원주 DB",-6,0.178,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,378,2022,"3점 성공","이선 알바노","원주 DB",-6,0.191,TRUE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"2점 실패","대릴 먼로","서울 SK",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"수비리바","정효근","원주 DB",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"교체OUT","헨리 엘런슨","원주 DB",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"교체IN","에삼 무스타파","원주 DB",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"교체OUT","대릴 먼로","서울 SK",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"교체IN","자밀 워니","서울 SK",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"교체OUT","김명진","서울 SK",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"교체IN","안성우","서울 SK",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"교체OUT","김형빈","서울 SK",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,358,2042,"교체IN","오세근","서울 SK",-3,0.31,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,337,2063,"2점 실패","에삼 무스타파","원주 DB",-3,0.327,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,336,2064,"수비리바","알빈 톨렌티노","서울 SK",-3,0.327,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,321,2079,"2점 성공","알빈 톨렌티노","서울 SK",-3,0.3,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,321,2079,"code_215","정효근","원주 DB",-5,0.197,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,321,2079,"자유투부여",NA,"원주 DB",-5,0.197,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,320,2080,"자유투 실패","알빈 톨렌티노","서울 SK",-5,0.197,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,318,2082,"수비리바","정효근","원주 DB",-5,0.196,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,312,2088,"2점 성공","이선 알바노","원주 DB",-5,0.213,TRUE,FALSE
"S47G01N97","원주 DB","서울 SK",4,291,2109,"3점 실패","오세근","서울 SK",-3,0.291,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,289,2111,"수비리바","이선 알바노","원주 DB",-3,0.29,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,282,2118,"3점 실패","이선 알바노","원주 DB",-3,0.312,TRUE,FALSE
"S47G01N97","원주 DB","서울 SK",4,281,2119,"공격리바","에삼 무스타파","원주 DB",-3,0.312,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"code_215","안성우","서울 SK",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"자유투부여",NA,"서울 SK",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"code_229",NA,"서울 SK",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"교체OUT","박인웅","원주 DB",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"교체IN","이용우","원주 DB",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"교체OUT","안성우","서울 SK",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"교체IN","안영준","서울 SK",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"자유투 실패","이선 알바노","원주 DB",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"자유투 성공","이선 알바노","원주 DB",-3,0.311,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,279,2121,"어시스트","에삼 무스타파","원주 DB",-2,0.376,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,260,2140,"2점 실패","자밀 워니","서울 SK",-2,0.344,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,259,2141,"공격리바","김낙현","서울 SK",-2,0.344,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,246,2154,"3점 실패","자밀 워니","서울 SK",-2,0.34,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,245,2155,"공격리바","안영준","서울 SK",-2,0.34,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,231,2169,"2점 실패","안영준","서울 SK",-2,0.335,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,230,2170,"수비리바","에삼 무스타파","원주 DB",-2,0.335,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,212,2188,"3점 실패","이선 알바노","원주 DB",-2,0.358,TRUE,FALSE
"S47G01N97","원주 DB","서울 SK",4,211,2189,"수비리바","알빈 톨렌티노","서울 SK",-2,0.358,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,189,2211,"3점 성공","오세근","서울 SK",-2,0.319,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,189,2211,"어시스트","자밀 워니","서울 SK",-5,0.133,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,189,2211,"타임아웃",NA,"원주 DB",-5,0.133,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,180,2220,"2점 성공","정효근","원주 DB",-5,0.147,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,180,2220,"어시스트","이선 알바노","원주 DB",-3,0.27,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,157,2243,"2점 실패","자밀 워니","서울 SK",-3,0.227,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,156,2244,"수비리바","정효근","원주 DB",-3,0.226,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,147,2253,"파울","알빈 톨렌티노","서울 SK",-3,0.249,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,147,2253,"자유투부여",NA,"서울 SK",-3,0.249,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,138,2262,"2점 실패","정효근","원주 DB",-3,0.242,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,137,2263,"블록","자밀 워니","서울 SK",-3,0.241,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,137,2263,"code_218",NA,"서울 SK",-3,0.241,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,122,2278,"code_229",NA,"원주 DB",-3,0.228,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,122,2278,"2점 실패","안영준","서울 SK",-3,0.197,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,122,2278,"블록","정효근","원주 DB",-3,0.197,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,122,2278,"수비리바","강상재","원주 DB",-3,0.197,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,107,2293,"2점 성공","에삼 무스타파","원주 DB",-3,0.214,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,107,2293,"어시스트","이선 알바노","원주 DB",-1,0.41,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,107,2293,"타임아웃",NA,"서울 SK",-1,0.41,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,92,2308,"3점 실패","자밀 워니","서울 SK",-1,0.357,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,90,2310,"공격리바","오세근","서울 SK",-1,0.355,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,80,2320,"2점 실패","안영준","서울 SK",-1,0.347,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,80,2320,"블록","에삼 무스타파","원주 DB",-1,0.347,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,80,2320,"code_218",NA,"서울 SK",-1,0.347,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,75,2325,"2점 실패","자밀 워니","서울 SK",-1,0.342,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,73,2327,"수비리바","정효근","원주 DB",-1,0.34,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,55,2345,"2점 실패","정효근","원주 DB",-1,0.376,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,53,2347,"공격리바","이용우","원주 DB",-1,0.374,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,41,2359,"code_228",NA,NA,-1,0.357,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,41,2359,"code_227","오세근","서울 SK",-1,0.357,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,37,2363,"3점 실패","이선 알바노","원주 DB",-1,0.35,TRUE,FALSE
"S47G01N97","원주 DB","서울 SK",4,37,2363,"code_228",NA,NA,-1,0.35,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,33,2367,"code_218",NA,"원주 DB",-1,0.342,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,17,2383,"2점 실패","이선 알바노","원주 DB",-1,0.285,TRUE,FALSE
"S47G01N97","원주 DB","서울 SK",4,16,2384,"공격리바","에삼 무스타파","원주 DB",-1,0.279,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,15,2385,"2점 실패","에삼 무스타파","원주 DB",-1,0.273,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,14,2386,"수비리바","자밀 워니","서울 SK",-1,0.265,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,10,2390,"code_214","안영준","서울 SK",-1,0.229,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,9,2391,"code_212","이선 알바노","원주 DB",-1,0.217,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,5,2395,"2점 실패","이선 알바노","원주 DB",-1,0.147,TRUE,FALSE
"S47G01N97","원주 DB","서울 SK",4,4,2396,"블록","자밀 워니","서울 SK",-1,0.121,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,4,2396,"code_218",NA,"원주 DB",-1,0.121,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,4,2396,"code_228",NA,NA,-1,0.121,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,4,2396,"타임아웃",NA,"원주 DB",-1,0.121,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,4,2396,"교체OUT","에삼 무스타파","원주 DB",-1,0.121,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,4,2396,"교체IN","헨리 엘런슨","원주 DB",-1,0.121,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,1,2399,"파울","자밀 워니","서울 SK",-1,0.01,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,1,2399,"자유투부여",NA,"서울 SK",-1,0.01,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"3점 성공","이선 알바노","원주 DB",-1,0,TRUE,TRUE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"어시스트","강상재","원주 DB",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"쿼터종료",NA,NA,2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","강상재","원주 DB",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","이선 알바노","원주 DB",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","정효근","원주 DB",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","헨리 엘런슨","원주 DB",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","이용우","원주 DB",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","오세근","서울 SK",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","자밀 워니","서울 SK",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","알빈 톨렌티노","서울 SK",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","안영준","서울 SK",2,1,FALSE,FALSE
"S47G01N97","원주 DB","서울 SK",4,0,2400,"교체OUT","김낙현","서울 SK",2,1,FALSE,FALSE
